,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,tag
0,0.7409009202803913,0.5555173214624445,-0.39032862260703427,0.16653191175810786,-0.4679917762543053,0.4351646264878523,-0.13538538894537816,0.0785917539599324,0.052060883922581125,0.7391998492053208,0.41236175094967115,-0.6015907699829858,0.37002282389810187,-0.2606271910567583,0.6413116313165766,0.31659883040764214,-0.40234929121524154,-0.3441283379689606,-0.2623645150429922,-0.20932008593383233,0.5010008535438698,-0.43320196337079653,-0.48032883424733575,0.24979665548913194,0.13417341879985442,0.5654682559415622,0.12554217170262694,1.0,-0.02005482309864471,-0.23290073915548884,-0.2483699701913547,0.06957214805483235,0.04220078196481285,0.8636043827828492,0.38224917960796095,0.21280015507686545,0.33922318148765385,-0.3006338571861584,-0.4054392545076471,0.07939840578247782,0.2849087606932651,0.2284081588917918,0.2837402082122378,0.09227448789393171,0.6523885076307208,-0.3312041333975841,-0.6730721197697387,0.2437484600236122,0.620645150159874,0.2084188859996777,-0.10592180216847594,0.10598422245856974,-0.4704000443032669,-0.10064235625520734,0.16736173330012002,-0.08838248334702153,0.08652758426657665,0.07991458646291381,-1.30155912022909,-0.5951301943159649,-0.3144908942396841,0.3539911527718533,-0.33608965049992207,-0.13354241342839074,-0.046948804139708984,0.010082300173131487,-0.4722072326587758,0.5109794973168631,-0.2420815219460692,0.09800493312038924,0.2992969931067218,-0.04668105036332228,-0.3299713961149923,-0.6054461702769289,-0.3909558293265637,0.2766984646124955,-0.58929792932379,0.5014991053510005,-0.4016313077036645,0.26820706764029434,-0.21526021294656114,-0.12920088771262936,0.3969237363856859,-0.16828772411216872,-0.25927740418810924,0.047250419249175356,0.18507578298954772,0.08025087219645559,-0.1942822761586506,0.608726789460992,0.6843978272881659,0.8386001235507163,0.1754052620121206,-0.006095457829165383,0.3408485066300008,0.49276840197182714,0.32024026440146475,-0.580194300687939,-0.37413890694458335,0.11785981610556459,1
1,0.9251816348138908,0.4842356804249966,-0.48223120293494964,0.12127619363608495,-0.35722455908232015,0.43118067925512676,-0.14432469665830022,0.15001627545744753,0.0918006805865165,0.7908121124670787,0.2745828760729725,-0.6707674611320618,0.2948917107816856,-0.26579361129666695,0.7257965194260226,0.2367366625189711,-0.4346942847430352,-0.3361822233091344,-0.2658397328476836,-0.2206446200327955,0.5487790123334955,-0.4089780181035156,-0.48399252372487706,0.2492056455876229,0.05960398284075894,0.5428482379470834,0.07448548974669227,1.0,-0.05231723278743046,-0.4019488729605855,-0.18523328688872737,0.04515062002179685,-0.08541870769313911,0.8757010766326263,0.5011278057445397,0.19008637458127495,0.4216033898259964,-0.431084067835908,-0.49748583649822686,0.29609212023395337,0.41516760499554844,0.21476515607681024,0.23185057468002346,0.09034100101972364,0.5676166483731541,-0.3673448390096127,-0.7967534503596394,0.287411533871973,0.6531050224454135,0.3471939418945229,-0.130213187173198,0.1506551006478327,-0.4100362396867183,-0.20524393748894218,0.30789078526808644,-0.1482583032275974,0.07422498744645048,0.09057822836956715,-1.3144993082711527,-0.584804739322826,-0.393160760207361,0.4182876542334978,-0.2583466730849083,-0.017248274173937386,0.05962629197870348,0.06010470572124832,-0.449944930607213,0.4723372175900355,-0.22743258113218867,-0.04041651253024077,0.436517012487735,0.009415340864574767,-0.2202550905824551,-0.4556247199155763,-0.5020884355674833,0.3344394795328807,-0.7689400000189425,0.4670633929663455,-0.5014321688265302,0.36283163220817277,-0.18036469803756514,-0.12219497851572085,0.418408174645846,-0.1305052651768477,-0.23473577433825651,0.08021830371616467,0.13222112462598312,0.11240435503710207,-0.3316094060726644,0.6300946574979793,0.7037224495958639,0.9754453828004113,0.10966228812876892,-0.055669026532490666,0.4393525659336722,0.5195521082668532,0.2913287445450459,-0.9404010484218981,-0.3692324540124384,0.24871369276735147,1
2,0.4887619025637406,0.6761658808935549,-0.20443349222333443,0.19290722961995543,-0.6992333480758446,0.44124545790692354,-0.12590798377641108,-0.09894941179022525,-0.009876739506382784,0.6412049632152678,0.6544737071784137,-0.489477566817308,0.5173866427187187,-0.30228080273984337,0.4752104923194831,0.45641865874813825,-0.33032479509475243,-0.3237429986913694,-0.26779628175466114,-0.17298197727037395,0.4635902989018784,-0.4760002351335207,-0.4534634934636476,0.2995263371198612,0.2751611147182668,0.6389988850006051,0.23890162001552992,1.0,0.020274477024294576,0.09570330237624397,-0.35238436293078834,0.08804282333859377,0.32522124000838337,0.8635818250752292,0.18384534028273608,0.2838406208634187,0.2030227022278812,-0.05980295501937072,-0.2565619495634957,-0.2774613990899765,0.1201855509534004,0.26127451848282024,0.4109943647679264,0.06754398259731388,0.7964890414492538,-0.25611392971082325,-0.454035160552465,0.15711520301373025,0.6064968964426929,-0.0662874529443818,-0.07886066073928917,0.0922228369019037,-0.5945499007848093,0.09607622332346911,-0.0987760968669642,-0.013317718855278132,0.11545272827682448,0.08013237656829998,-1.256298546026044,-0.6032353456175699,-0.190100690157034,0.2394706852895093,-0.5094726323009957,-0.32095333127306636,-0.20793197863531038,-0.04798905650148664,-0.543813020724594,0.5586890778992644,-0.22439435780015768,0.31216421194154864,0.07078245397687064,-0.12205666010208334,-0.5528258493874404,-0.8172173190372799,-0.18492417135348982,0.1681479617520813,-0.24552262310118939,0.5397990547042799,-0.22969933513952595,0.13601875566792904,-0.28532938063712915,-0.2059642129346526,0.43730289880336715,-0.23240495247920623,-0.3267888579986847,0.02088747265890274,0.2792173864343249,0.00759344190833895,0.012361772078808923,0.5846236164035639,0.6624351745624331,0.665238013345652,0.26712954227734853,0.10268738847065519,0.21610637467225183,0.48213110313365554,0.36038269374458226,0.08457656748252078,-0.43520702960134555,-0.12024646015409107,1
3,0.7898772468968152,0.5407286194040024,-0.36787615898229165,0.13759342760049276,-0.4681788604097754,0.43343292252228044,-0.11994024055764772,0.05943728096470557,0.054476240552650164,0.7355101018774924,0.39865328913090653,-0.6277119947307278,0.35855015603178075,-0.27968514850012954,0.61745906525265,0.3117577191895766,-0.39455715931014423,-0.329405007205818,-0.26088031697249553,-0.2027755394525756,0.5336954401047412,-0.43894559697598967,-0.4668860987551873,0.2792443187099106,0.15230514558146682,0.5651124784533352,0.14438099671745788,1.0,-0.03363175092134297,-0.22879718291410203,-0.2553414490358731,0.05334881174482953,0.0761337340231241,0.8673390977941781,0.39338395751935407,0.23634714998883308,0.3551759375338952,-0.28782950136311974,-0.40737303637904804,0.10212066578280132,0.32410926740163387,0.22525477222687737,0.29091146331468226,0.07863610762826288,0.6441204177804257,-0.31973418302066864,-0.6746145584985987,0.22682771696904902,0.6399834087547265,0.1997148548527421,-0.10799595537505707,0.1200981688597319,-0.4732346244961961,-0.09770170734808196,0.16140959438425398,-0.09172425279332684,0.08682392628666118,0.08975124514875223,-1.2760617107852898,-0.5888231901431119,-0.3167714017333951,0.3530786303992352,-0.34543653139814606,-0.10754754926778544,-0.030339904390588545,0.02247699664357314,-0.48055975295722736,0.49602994388469196,-0.21549660644402718,0.08558450655762277,0.3055625559183962,-0.0408121288533575,-0.338528059964741,-0.5664361443395171,-0.37670839712250476,0.27984781649742146,-0.5823803301504251,0.480573068727408,-0.4192230275594178,0.2863355585403164,-0.2206917336325801,-0.1516896243254098,0.44564227445637566,-0.1481680203561361,-0.25625806435091,0.0789759272245941,0.18194779299813427,0.0776802023185903,-0.21269400770411953,0.6127546947328882,0.6889015094849852,0.8740612713759013,0.167126679933221,0.001879553516657081,0.3760507678125022,0.5057284155873678,0.3118309462767279,-0.5946341035173678,-0.40090514177537523,0.11858458260180434,1
4,0.5486272767650997,0.646174053891652,-0.2705773539410701,0.1994813754214823,-0.6275971674496541,0.4443142272386726,-0.1238252165476736,-0.03579536649990551,0.004764349711453765,0.6736214605227728,0.6046517379332622,-0.5127750172605,0.4816494848324027,-0.27247041775853,0.538633868603466,0.41698005214563744,-0.3712514681909414,-0.3316266330377472,-0.26870106047885045,-0.18034042955967206,0.4538452801169455,-0.4663282258763993,-0.45191268563461096,0.2662149021253244,0.2155131575763554,0.5977517786491924,0.19551699981165432,1.0,0.012041512221875805,0.005979694212534217,-0.3268242397549394,0.08433555422953516,0.21960848849709266,0.8531905339290162,0.2476656483497095,0.23982231864984874,0.24608586802160187,-0.1576513719084886,-0.2955208076512971,-0.18397539296048415,0.15671931700562036,0.2610850681114302,0.37777645936406784,0.08085638482666263,0.7442477016074145,-0.2834108702128079,-0.5090945744690764,0.19791462805516144,0.6033312238101468,0.02070056474006437,-0.07875856751666427,0.0901875771648063,-0.5488642647031086,0.04512049183226732,-0.007309041310859471,-0.03851579050704083,0.1034736242633442,0.06540257696443616,-1.2728479891053979,-0.5891345270975668,-0.22010431916656958,0.26853788886089186,-0.46222863159314653,-0.2719555929316906,-0.14177449631584324,-0.04514889823331344,-0.5206399830317252,0.5333884920308224,-0.23670348302621783,0.2550372679853521,0.12603506963184974,-0.10671366284095063,-0.48083797768530656,-0.7555725249634365,-0.2587809966666928,0.18564569586813756,-0.34491172927666197,0.5383358297094777,-0.26844695920707323,0.17540718264704375,-0.26591384913803184,-0.1690286258841878,0.39760267726967363,-0.21780710826487024,-0.3125004782083155,0.008066455318701092,0.24147278385111481,0.029742912246857264,-0.03770171650158313,0.5946970883458242,0.6601246621766526,0.6966066672684802,0.24694762046723026,0.05346438619167868,0.23290126175458822,0.49042616505152553,0.34494090759700957,-0.10763382876238663,-0.41272006527629584,-0.05620713199344961,1
5,0.4024188060266292,0.6884517465458816,-0.1848518130770643,0.22933132175455048,-0.6970633508805367,0.44209976174198035,-0.009463600563184613,-0.11177030334510994,-0.07230039873913942,0.670373161588756,0.7762489770713391,-0.5196054237740882,0.5382404365061894,-0.2694696737660318,0.4790829114804804,0.462603956334124,-0.39760402326516164,-0.31444285399383937,-0.26049323663819074,-0.10682495032708991,0.41237120909562475,-0.5458059540270668,-0.45732928341824475,0.22184510473859936,0.37074912990418923,0.4964951553055986,0.15189149343627806,1.0,-0.003080508774202498,0.1906214305409907,-0.46288254386405964,0.050942932196627815,0.31891411796450325,0.7740660856402926,0.1749117374859303,0.2506225082132439,0.272620295646819,-0.09824951186764225,-0.19842427220656997,-0.4263707886628807,-0.04450029831955096,0.2744521502598277,0.3789924353491341,0.12034069211238775,0.7607567713163271,-0.16349276200905466,-0.3721431005242783,0.08331291775546762,0.6311257532753911,-0.07616075467061156,0.05174503825795704,-0.0057227496846627025,-0.614473010237771,0.2255574075087544,-0.14486958839576558,0.06724329127026629,0.0754568961981392,0.0038720089571263926,-1.2960671288765337,-0.6318846666362289,-0.030501897924929248,0.2529030224160645,-0.5484676617106993,-0.30221904026459817,-0.15848828178610752,-0.09655450833864256,-0.4736079498078536,0.46653711324781555,-0.2537293613977901,0.3744456879688413,-0.04752267819565401,-0.20610178730603196,-0.5640991029417592,-0.9082309827135223,-0.1839568003673154,0.049755296281700515,-0.07715994128573149,0.6485144878178573,-0.16482746382489802,0.11728914324566438,-0.3377236667671675,-0.07357175416864833,0.38756048494627837,-0.15048174706834586,-0.22796671483232533,-0.014825917894540101,0.24350565115476713,-0.017612081704417467,0.09041990854165498,0.607020935171348,0.6499402299132242,0.6359326206109515,0.2731238757899778,0.07269579207547013,0.13729616208065454,0.4343348008282125,0.3585176051092959,0.2021236668168701,-0.4336270197644785,-0.19858216526345854,1
6,0.5290997729114127,0.6620984289748952,-0.2703515467904882,0.20946657925095377,-0.6444869049213902,0.44386017082541546,-0.12923672241513026,-0.041132653613775286,-0.00046569043023857203,0.6729272411910109,0.6091654859083432,-0.5051365337649342,0.48737210700496303,-0.26054311191716173,0.5350847526263217,0.42940285858082533,-0.3619933056408451,-0.3373885283018686,-0.2692745695866932,-0.18347269585091094,0.4475360925012561,-0.46560503348713983,-0.45707437967319536,0.26168268837399344,0.21672188380285107,0.6079286340754501,0.18982572656935076,1.0,0.026794005647448743,-0.0008282310647717724,-0.32763990971796514,0.09150968083933678,0.22823943912642905,0.8571625151090644,0.23532307717734804,0.2509336972963861,0.23559362495180158,-0.1379785711627153,-0.2949856760939923,-0.20071804803059592,0.13928637572823474,0.24925750911036115,0.3957819623931265,0.08024698993574556,0.756559964737905,-0.2886618892877676,-0.4884707124881611,0.18901099229816007,0.5908333911158856,0.017770974768972565,-0.07362276927221968,0.08688332733060114,-0.5424763929495845,0.0618859841320419,-0.015364149999067687,-0.03057659580690337,0.10092217751185767,0.06715295899542824,-1.2752049894156434,-0.6006001712771659,-0.2176659913394244,0.26848123261795376,-0.4683874413692039,-0.29304577381076763,-0.16195715263148974,-0.06000932535012831,-0.5262754334379225,0.5343280008044418,-0.23690100358583704,0.26475176051347227,0.12082349762433642,-0.11269729911627688,-0.4947290065292632,-0.7832746533514646,-0.2503325594584759,0.1839096872042981,-0.3381519575145202,0.5484797936630815,-0.2551261436733868,0.16988816098200063,-0.2676639545211971,-0.15736690702486514,0.3837260934678551,-0.2322241428030593,-0.3057690877447019,-0.0033851668783387505,0.2498069765087972,0.027719080133131766,-0.02509621067589607,0.6014021129706631,0.6584769303895006,0.6820265467783392,0.2545465014746499,0.06095173301710777,0.22281594448710465,0.4785654617862002,0.3556166913729567,-0.07723436979345993,-0.407400170336625,-0.05680258633613483,1
7,0.7080227429496107,0.5845639621470606,-0.33659510500019973,0.1595183075475465,-0.5287241714495707,0.4469064494945977,-0.12534240233719862,0.0287304178541551,0.04085055809111348,0.718382769867318,0.4695040827352046,-0.588689305483895,0.4060116784980607,-0.28273168412460215,0.6013259072450524,0.34878893767386676,-0.3844292981854802,-0.3361198541089651,-0.26914814708275325,-0.20433021563537396,0.515386950574177,-0.4545283864877902,-0.4730659659746594,0.2736173119914915,0.17257231702687348,0.5870286815177885,0.16364162753932088,1.0,-0.01955103079688635,-0.1498440944800152,-0.2766310219585919,0.06564123292802494,0.1259093812813017,0.8755576998613315,0.3445972271597485,0.23986164970080473,0.32214374113770494,-0.24863729807673066,-0.37066640297032644,0.010810733184433749,0.269410559962834,0.23611629903407524,0.3249381180700561,0.08138074769293935,0.6871950029279328,-0.3139872469382261,-0.6190174097137445,0.21506712815693782,0.6355979320244419,0.1422420977454682,-0.09796242160494331,0.11258557232513029,-0.5014483643182983,-0.05313911030833548,0.10945383417523782,-0.07658347966222327,0.09879910799012165,0.0794430339522815,-1.2882631418469896,-0.6040865338380504,-0.28327223564377746,0.3301337037207221,-0.38911936979991346,-0.16529124982891136,-0.06662376227172735,0.001137576118700981,-0.4967360410800972,0.506532681416107,-0.22177049244609118,0.14050183221617923,0.24919998458523138,-0.06509373234076284,-0.38260055076267024,-0.6391443137946258,-0.34464941782147834,0.24611844613133826,-0.5092256289470034,0.5059182245302378,-0.36882515911434505,0.2533439592608289,-0.23550762803616826,-0.157569839012087,0.43110655092317396,-0.17544500211508454,-0.2795212979906804,0.05876493297162514,0.2093293954069338,0.06017885215199439,-0.15936498626710835,0.6067393469375472,0.6787645228396911,0.82819170851343,0.19292791148271088,0.021648940354194894,0.33008231459871207,0.5006728762260833,0.3268480066706795,-0.43325585421195095,-0.4055573272061806,0.06308651145060115,1
8,0.5588529539985505,0.6591949029688969,-0.2978520349220642,0.2060486963830548,-0.6135128797454618,0.4438069899858035,-0.13480509594598136,-0.02154753901292208,0.007689164885512896,0.6804975633114785,0.5738057029759983,-0.5158553020199913,0.4713353901712076,-0.25569450665440546,0.5603299661442342,0.40693115186224615,-0.37333768937758627,-0.33869555450894057,-0.27812260187530047,-0.18896493889533372,0.45287849874327646,-0.4578174122034751,-0.4599138802424506,0.24478723404156932,0.18427415631072414,0.6069932239052442,0.17134144419455166,1.0,0.02582788241311937,-0.03221872228691318,-0.3155092571777015,0.09671398373161526,0.18809333035568132,0.8592236929118214,0.26386085044753393,0.23949624930618876,0.2483711159807248,-0.1752592197710601,-0.3182227406651382,-0.16837733474526984,0.16113576918263237,0.2521514439410586,0.37914017735382916,0.07983136017570684,0.7348734547585936,-0.3054581706969961,-0.5203474135444944,0.20671510629307904,0.5906425283855578,0.04568937785143274,-0.07301948792534392,0.09551240945619056,-0.5304610226094875,0.034957288115433194,0.010945103679030156,-0.04269167217168112,0.1015828414122744,0.06153009854880912,-1.28472711361458,-0.5971948513208041,-0.23587403868045095,0.2859826696880688,-0.4453839745154487,-0.2707756953700968,-0.13919601147310254,-0.04708169887008283,-0.5171137928543954,0.524686220495684,-0.2369577584910209,0.24999213495345934,0.15363942922562482,-0.09925399114016795,-0.45886015368072824,-0.7578498144918204,-0.2860340777902094,0.19814624994446844,-0.3811070314611888,0.5461270433400035,-0.2715362878116083,0.19518202034570478,-0.26004511276253134,-0.14624502250136992,0.3749985316176544,-0.2263877687482261,-0.30233100799669016,-0.005890860501895351,0.23739650124030795,0.04228092856747849,-0.053215335310784685,0.6000990426319739,0.6629584419080553,0.6974950419110216,0.230397505227566,0.044723082271925306,0.23407137820377052,0.47503269877010057,0.35400984291066406,-0.15902875912485218,-0.3952952900173124,-0.027339804341401066,1
9,0.816745723424763,0.5389185166822482,-0.4287088551836805,0.14713243151559519,-0.43698421653301156,0.45794536001661423,-0.1393862460256955,0.11186159848797621,0.07179819801402076,0.7725603929672423,0.37369440207737986,-0.6366280012968526,0.3558044710504553,-0.2613579236864096,0.6916986924967554,0.2919571066260341,-0.4254563412579869,-0.35212323146434293,-0.27255361592573185,-0.22084990146742478,0.5283437659606867,-0.43329728366577447,-0.4860286345925675,0.24940460391545974,0.09084862935531861,0.5556784755731252,0.11209927427364186,1.0,-0.029511568890282995,-0.29941839318829655,-0.22565329967607792,0.060837979212005684,-0.012042109180637875,0.8889278530109797,0.43163772320484733,0.20403421809337347,0.38269157596281844,-0.37156161152974393,-0.4404068363047142,0.16835608218599396,0.3525506120519201,0.22811340354496415,0.2730801684843508,0.09737481170965986,0.6218501829666443,-0.3620894619382185,-0.7128300639414257,0.2686265457325163,0.6441249392170145,0.26730557404899713,-0.10371875798773077,0.13157702831834417,-0.4456427104786888,-0.1389166518910745,0.24531788104140784,-0.11133549346942842,0.08614072638626655,0.07707260155427878,-1.3238172497443352,-0.6035678004971466,-0.34259938327096984,0.38471653863423727,-0.31284931689067846,-0.0967495890231238,0.015949213555928855,0.02080458201532076,-0.47792161982346826,0.48373791745485145,-0.23058353012129088,0.043852051957663736,0.34777790975230516,-0.03287004308520394,-0.28432932209812584,-0.552674304950429,-0.44963193045961086,0.2919532915416316,-0.6765609807585664,0.5039214651206426,-0.4422829840067261,0.32399854282278107,-0.21130215443631953,-0.12043252610478343,0.4073571129598039,-0.16539216330912393,-0.26289397342089216,0.05710564763129731,0.17307656264300356,0.08517714449386034,-0.2504357204694804,0.6251735869642293,0.6888454730394449,0.9006811275550556,0.15757821543970363,-0.03440753074749211,0.37922390810529266,0.5126770886436477,0.30635080175634666,-0.7270074802227008,-0.37911363452865204,0.1687322603770981,1
